customer_id,gender,age,marital_status,education,region,annual_income
690,Female,50,Single,Master,North,618792
691,Female,47,Single,PhD,East,993998
692,Female,27,Married,High School,South,1182542
693,Male,47,Divorced,Bachelor,East,215402
694,Female,45,Divorced,High School,North,789700
695,Female,66,Married,Master,North,590101
696,Female,61,Single,PhD,East,1276838
697,Male,35,Married,Master,East,1329340
698,Female,45,Married,High School,East,1952357
699,Female,42,Married,PhD,East,260990
700,Male,38,Single,Bachelor,West,1269054
701,Female,32,Married,Master,West,357170
702,Female,43,Married,High School,South,603693
703,Male,65,Single,PhD,West,273642
704,Female,59,Single,High School,North,1553010
705,Male,45,Married,Bachelor,West,1218617
706,Male,30,Divorced,Bachelor,West,672653
707,Female,50,Married,Master,North,1935853
708,Female,30,Single,Bachelor,West,1552331
709,Female,54,Single,Bachelor,East,1269707
710,Female,66,Single,Master,West,1487196
711,Male,33,Divorced,High School,West,667816
712,Female,49,Single,Master,West,684412
713,Male,58,Divorced,Master,East,1389928
714,Female,61,Single,PhD,East,752429
715,Female,65,Single,Bachelor,South,223187
716,Female,29,Married,Bachelor,South,1695009
717,Male,33,Divorced,High School,East,1284150
718,Female,57,Married,Bachelor,North,1749981
719,Female,34,Divorced,High School,South,883996
720,Female,57,Single,PhD,West,554598
721,Female,29,Single,High School,West,1457454
722,Male,28,Divorced,High School,West,1084469
723,Female,59,Married,PhD,North,1983079
724,Male,60,Divorced,Master,South,1974770
725,Male,23,Divorced,PhD,East,1078849
726,Male,67,Divorced,Bachelor,East,1734681
727,Male,60,Single,Bachelor,North,1168128
728,Male,53,Divorced,PhD,East,1104859
729,Male,52,Single,High School,North,465522
730,Female,27,Married,PhD,East,887223
731,Male,39,Single,Bachelor,East,1106235
732,Male,54,Married,PhD,North,1798727
733,Male,34,Married,High School,East,815974
734,Female,67,Married,Bachelor,South,1086354
735,Female,66,Single,Master,East,1308172
736,Male,39,Divorced,PhD,West,1519567
737,Female,46,Single,PhD,North,1357398
738,Male,37,Married,PhD,East,1806026
739,Male,48,Divorced,PhD,South,757527
740,Female,39,Single,Bachelor,East,1409720
741,Male,47,Married,High School,East,1520629
742,Female,68,Married,Master,West,901385
743,Female,39,Divorced,PhD,South,458034
744,Male,53,Single,Bachelor,East,1704248
745,Male,27,Divorced,PhD,East,410244
746,Female,49,Divorced,Master,West,1894731
747,Male,63,Divorced,PhD,North,514659
748,Male,25,Divorced,High School,North,1411545
749,Male,50,Single,PhD,North,1199003
750,Female,69,Divorced,PhD,West,1273615
751,Female,63,Married,PhD,North,1569025
752,Male,28,Married,High School,South,1265561
753,Female,62,Married,Bachelor,North,368451
754,Female,32,Divorced,High School,North,956444
755,Female,62,Married,Bachelor,East,813007
756,Female,33,Single,High School,South,1625429
757,Female,46,Divorced,High School,West,846250
758,Male,38,Divorced,PhD,South,1441413
759,Male,62,Divorced,High School,North,295114
760,Male,69,Single,Bachelor,East,546537
761,Female,40,Divorced,Bachelor,West,1518126
762,Female,36,Divorced,Bachelor,South,1409684
763,Male,57,Married,Bachelor,South,1703961
764,Female,23,Married,High School,North,306534
765,Male,47,Divorced,PhD,North,1753326
766,Male,35,Single,Master,West,1403861
767,Male,54,Married,Bachelor,North,289501
768,Female,65,Divorced,High School,East,792032
769,Female,42,Married,PhD,West,495527
770,Male,60,Married,High School,North,1811421
771,Male,43,Single,Bachelor,West,722148
772,Male,69,Divorced,Bachelor,South,751220
773,Male,24,Married,PhD,West,1772253
774,Female,61,Divorced,High School,South,1402073
775,Female,43,Single,Bachelor,West,1334519
776,Male,67,Single,Bachelor,North,853187
777,Male,29,Married,Master,South,262798
778,Female,44,Single,Master,West,1850723
779,Female,41,Married,Bachelor,East,324546
780,Male,61,Divorced,Master,North,1092728
781,Male,66,Married,Master,West,691599
782,Male,36,Married,Bachelor,West,1867855
783,Female,45,Single,High School,South,769255
784,Female,46,Divorced,High School,South,1277684
785,Female,69,Divorced,High School,North,811447
786,Male,65,Married,PhD,South,442068
787,Male,29,Divorced,High School,West,1242124
788,Female,35,Divorced,PhD,West,1244744
789,Female,59,Married,PhD,South,409128
790,Male,53,Married,Master,North,952042
791,Female,21,Divorced,PhD,East,1196295
792,Female,25,Married,PhD,West,1942124
793,Male,29,Single,PhD,West,1258361
794,Female,64,Divorced,PhD,South,1741074
795,Male,26,Married,Master,East,363868
796,Male,48,Divorced,Bachelor,West,1897630
797,Male,65,Divorced,PhD,East,218808
798,Male,46,Single,Bachelor,East,1529077
799,Male,48,Single,High School,West,948856
800,Male,60,Divorced,High School,East,1396064
801,Male,35,Single,Bachelor,East,1444144
802,Female,26,Married,Bachelor,South,518917
803,Male,47,Divorced,High School,South,532735
804,Male,58,Single,Master,East,1044395
805,Female,24,Divorced,Master,North,1480899
806,Female,31,Divorced,PhD,East,930383
807,Female,41,Married,Master,West,481076
808,Male,50,Married,Master,North,897218
809,Female,38,Married,PhD,South,991230
810,Male,55,Single,PhD,North,842640
811,Male,23,Single,Master,South,1266901
812,Male,32,Single,Bachelor,North,833439
813,Male,47,Married,PhD,East,1251793
814,Female,50,Divorced,Bachelor,South,1533816
815,Female,41,Married,High School,West,1081369
816,Male,58,Single,PhD,North,1768497
817,Male,41,Single,Bachelor,East,1424600
818,Male,58,Single,PhD,North,1287771
819,Female,60,Married,PhD,North,1559867
820,Male,35,Single,PhD,West,423911
821,Male,38,Married,PhD,North,1466582
822,Female,49,Divorced,Bachelor,West,1972715
823,Female,68,Married,Bachelor,South,729272
824,Male,58,Single,Bachelor,West,308078
825,Female,41,Divorced,High School,West,1534281
826,Female,37,Single,PhD,South,1676904
827,Male,61,Divorced,PhD,West,1038338
828,Female,38,Single,Bachelor,East,777534
829,Male,57,Married,Bachelor,North,560777
830,Female,58,Single,PhD,West,260848
831,Male,32,Married,PhD,North,616191
832,Male,31,Married,High School,West,585038
833,Male,68,Divorced,PhD,South,529943
834,Female,69,Married,Bachelor,South,259068
835,Male,40,Married,High School,North,1319484
836,Female,29,Married,Master,North,1924745
837,Male,21,Divorced,Master,North,366451
838,Male,23,Single,PhD,South,1672468
839,Female,41,Single,Bachelor,North,1090285
840,Male,43,Married,PhD,West,233850
841,Male,29,Married,Bachelor,West,1451503
842,Female,39,Single,Bachelor,North,508597
843,Male,65,Married,Bachelor,South,1948965
844,Male,66,Single,Master,West,1130086
845,Male,39,Divorced,PhD,South,1491901
846,Male,43,Married,PhD,South,1622889
847,Female,47,Married,Master,South,1918578
848,Female,47,Single,Bachelor,North,220273
849,Male,59,Single,High School,South,629403
850,Female,56,Divorced,High School,South,1646248
851,Male,32,Married,Master,North,1315901
852,Female,47,Single,High School,East,1190273
853,Male,66,Divorced,Bachelor,West,1369320
854,Male,54,Single,Bachelor,North,743289
855,Male,53,Single,PhD,West,1945534
856,Male,48,Divorced,Bachelor,North,439850
857,Male,51,Divorced,Bachelor,North,743152
858,Male,52,Divorced,Bachelor,North,638658
859,Female,40,Divorced,High School,West,1270111
860,Male,60,Divorced,High School,North,227641
861,Female,55,Divorced,Master,North,484334
862,Male,51,Married,Master,North,1119101
863,Female,51,Divorced,High School,West,661025
864,Female,58,Married,PhD,East,681423
865,Female,42,Single,PhD,North,1864451
866,Male,65,Single,High School,North,976209
867,Male,61,Divorced,Master,North,497691
868,Female,29,Single,PhD,North,1976361
869,Male,29,Divorced,Bachelor,North,615109
870,Female,35,Divorced,PhD,East,954410
871,Male,33,Married,PhD,South,284329
872,Female,42,Single,PhD,South,1949312
873,Female,36,Divorced,Master,North,1931151
874,Male,52,Single,Master,West,1571428
875,Female,22,Married,High School,East,443784
876,Male,46,Single,PhD,East,1598718
877,Female,34,Married,Master,East,991376
878,Female,58,Married,Master,South,517539
879,Male,54,Married,High School,West,869153
880,Male,28,Divorced,Bachelor,South,1351231
881,Male,56,Divorced,Bachelor,East,959098
882,Female,41,Single,PhD,South,1536158
883,Male,66,Divorced,Bachelor,South,1783265
884,Female,63,Divorced,High School,North,379044
885,Female,48,Single,Master,North,1205184
886,Male,66,Married,Bachelor,North,1180276
887,Male,64,Married,PhD,East,1240124
888,Female,68,Single,PhD,North,1803133
889,Female,26,Divorced,Master,East,1448398
890,Male,40,Single,PhD,North,1228109
891,Male,51,Single,High School,East,1526955
892,Male,53,Divorced,Bachelor,South,1618849
893,Male,64,Single,PhD,West,1789818
894,Male,27,Divorced,Bachelor,East,752448
895,Female,28,Divorced,Master,South,1506850
896,Female,29,Single,Bachelor,North,1295114
897,Female,22,Married,High School,South,1828304
898,Female,37,Divorced,Master,South,990327
899,Male,65,Married,PhD,West,345028
900,Male,57,Divorced,Master,North,976848
901,Male,62,Married,Bachelor,East,1355857
902,Female,64,Single,Bachelor,East,1424536
903,Female,37,Divorced,Bachelor,East,725110
904,Male,58,Single,Bachelor,North,730914
905,Male,55,Single,Master,East,750446
906,Female,67,Single,Master,West,457743
907,Female,59,Divorced,Bachelor,South,1412142
908,Male,50,Single,PhD,North,1437424
909,Male,26,Single,Master,East,947761
910,Female,24,Divorced,High School,South,1255638
911,Male,57,Single,Master,South,1898407
912,Male,55,Divorced,High School,West,1072724
913,Male,29,Single,PhD,East,1999355
914,Female,26,Married,High School,North,956397
915,Female,33,Single,High School,South,222627
916,Female,42,Married,PhD,West,704329
917,Female,48,Divorced,Bachelor,South,1227155
918,Female,50,Married,Master,West,860532
919,Female,56,Divorced,PhD,West,552902
920,Female,22,Single,High School,South,701021
921,Male,56,Married,Bachelor,South,840860
922,Male,28,Single,Master,East,802166
923,Male,65,Married,PhD,North,833587
924,Male,62,Divorced,Master,West,1531776
925,Male,29,Divorced,Bachelor,West,270676
926,Male,21,Divorced,Master,South,502379
927,Male,33,Divorced,Bachelor,South,1949827
928,Female,35,Single,PhD,South,796326
929,Female,52,Single,Bachelor,North,1141815
930,Male,54,Single,PhD,South,732622
931,Male,63,Single,Bachelor,West,1515425
932,Female,51,Single,Master,West,1130148
933,Male,34,Divorced,Bachelor,West,905154
934,Male,67,Single,Bachelor,North,306159
935,Female,34,Single,Master,North,1955587
936,Male,68,Single,High School,North,1908078
937,Female,49,Divorced,Bachelor,North,1538096
938,Male,67,Divorced,PhD,East,1339114
939,Female,39,Divorced,Bachelor,East,659619
940,Female,47,Divorced,High School,East,316250
941,Female,29,Single,PhD,South,858307
942,Male,57,Single,Master,North,230243
943,Female,57,Married,Master,North,1423506
944,Male,63,Single,Master,East,1734817
945,Male,48,Divorced,PhD,East,260239
946,Male,44,Divorced,Bachelor,North,1284083
947,Male,48,Single,PhD,East,729324
948,Female,56,Married,PhD,South,648999
949,Female,38,Divorced,High School,South,1913714
950,Male,45,Married,PhD,South,319455
951,Male,55,Divorced,Master,West,1280065
952,Female,24,Divorced,PhD,West,1382998
953,Male,34,Single,High School,North,509419
954,Female,59,Divorced,PhD,West,1243757
955,Male,46,Married,PhD,East,897739
956,Male,28,Married,Master,South,1711989
957,Female,44,Single,PhD,South,1650508
958,Male,36,Divorced,Bachelor,West,1621001
959,Female,40,Married,Master,South,1552643
960,Male,35,Single,High School,South,934534
961,Male,27,Married,High School,South,1452085
962,Male,37,Single,High School,East,454401
963,Female,42,Married,PhD,West,1372238
964,Male,42,Divorced,Bachelor,South,889891
965,Male,32,Married,Master,South,1340797
966,Male,38,Married,Bachelor,South,1110536
967,Male,66,Single,Bachelor,North,1632215
968,Female,67,Single,High School,East,246149
969,Female,35,Single,High School,West,427004
970,Male,57,Married,Bachelor,South,1920816
971,Female,36,Single,Bachelor,East,1464454
972,Male,25,Divorced,Master,South,1027599
973,Male,22,Single,High School,West,467728
974,Male,48,Single,High School,West,611101
975,Female,61,Divorced,PhD,North,718599
976,Female,47,Single,High School,North,868802
977,Female,51,Single,Master,North,851736
978,Female,61,Married,PhD,North,1079260
979,Female,56,Married,Master,South,215636
980,Female,67,Single,High School,East,271733
981,Female,63,Divorced,High School,South,791603
982,Female,21,Single,Bachelor,North,1077957
983,Female,49,Single,Bachelor,North,667832
984,Male,21,Single,Master,South,796182
985,Female,28,Married,PhD,South,1291569
986,Female,36,Divorced,High School,East,1899850
987,Female,48,Divorced,Bachelor,East,595717
988,Female,42,Divorced,Bachelor,West,981018
989,Female,38,Married,High School,East,1668108
990,Female,42,Married,High School,East,679100
991,Female,61,Single,PhD,North,834568
992,Female,32,Married,Bachelor,North,1214343
993,Female,39,Single,PhD,West,1285548
994,Female,45,Married,PhD,West,380250
995,Female,25,Single,High School,East,578271
996,Male,54,Married,PhD,East,427676
997,Male,59,Divorced,High School,West,1823021
998,Female,30,Single,Master,West,1094240
999,Female,67,Married,PhD,North,1279812
1000,Male,27,Married,Bachelor,West,310053
1001,Female,57,Single,Bachelor,North,571976
1002,Male,67,Married,Master,North,446771
1003,Male,35,Divorced,Master,West,324556
1004,Male,62,Single,PhD,West,669216
1005,Male,44,Single,Bachelor,East,1894045
1006,Male,46,Single,Bachelor,East,1582261
1007,Female,46,Single,High School,North,475544
1008,Male,66,Single,High School,North,1524134
1009,Female,46,Divorced,Bachelor,West,1650313
1010,Female,30,Single,High School,South,1385699
1011,Male,37,Divorced,High School,South,1917372
1012,Male,34,Divorced,High School,West,1318129
1013,Female,22,Divorced,Master,North,1857788
1014,Male,68,Single,Bachelor,North,1669743
1015,Male,33,Divorced,Bachelor,South,1992082
1016,Female,47,Single,Bachelor,East,843338
1017,Female,29,Divorced,High School,North,723664
1018,Male,27,Single,PhD,West,834630
1019,Female,68,Married,PhD,North,1114792
1020,Male,30,Married,High School,North,991608
1021,Male,29,Divorced,Master,East,239710
1022,Male,42,Married,Master,South,244408
1023,Female,43,Divorced,Bachelor,East,1742330
1024,Female,27,Divorced,PhD,West,1488670
1025,Female,68,Divorced,Master,West,702445
1026,Female,29,Married,PhD,East,1616528
1027,Female,47,Divorced,PhD,West,1594510
1028,Male,44,Married,Master,West,1866694
1029,Male,49,Married,High School,North,631590
1030,Male,37,Single,Bachelor,West,800461
1031,Male,40,Married,Bachelor,North,1196190
1032,Female,27,Single,Master,West,917320
1033,Male,63,Divorced,High School,South,1651528
1034,Female,60,Divorced,Master,East,943536
1035,Male,27,Single,Master,South,425401
1036,Female,48,Divorced,PhD,East,763188
1037,Female,39,Single,PhD,North,658347
1038,Male,40,Single,Bachelor,South,613013
1039,Male,64,Divorced,PhD,East,786511
1040,Male,59,Single,PhD,North,863297
1041,Male,60,Single,High School,West,1125134
1042,Female,27,Single,Master,West,809989
1043,Male,26,Divorced,Master,North,250070
1044,Male,45,Divorced,High School,East,292541
1045,Female,61,Divorced,PhD,North,1661877
1046,Male,33,Divorced,PhD,East,372187
1047,Male,59,Divorced,Master,East,555455
1048,Male,60,Married,Bachelor,East,1669482
1049,Male,42,Married,Master,West,349054
1050,Male,69,Single,Bachelor,East,1488572
1051,Female,37,Married,PhD,North,1815504
1052,Male,68,Divorced,Bachelor,West,783587
1053,Male,42,Divorced,Bachelor,East,1538642
1054,Male,54,Divorced,Bachelor,West,702148
1055,Male,28,Single,Bachelor,West,744619
1056,Male,69,Single,Bachelor,East,254034
1057,Female,65,Single,Master,East,1063615
1058,Male,38,Single,High School,North,543168
1059,Female,44,Single,PhD,West,1383130
1060,Female,62,Single,Master,South,963690
1061,Male,22,Married,High School,West,1715269
1062,Male,22,Divorced,Master,East,1347107
1063,Male,47,Married,High School,South,1893434
1064,Male,34,Single,Master,South,907664
1065,Female,68,Divorced,PhD,East,350091
1066,Male,59,Divorced,PhD,West,1490953
1067,Male,32,Divorced,Bachelor,South,599990
1068,Male,52,Married,High School,South,759867
1069,Male,48,Divorced,Master,West,1722297
1070,Male,48,Single,Bachelor,East,1371629
1071,Male,66,Single,Master,West,1305254
1072,Female,45,Married,PhD,West,1954486
1073,Female,24,Married,PhD,North,1599862
1074,Male,46,Single,High School,South,699351
1075,Male,56,Married,Master,East,203402
