customer_id,credit_score,risk_segment
1877,655,Medium
1878,321,High
1879,758,Very Low
1880,743,Very Low
1881,768,Very Low
1882,627,Medium
1883,760,Very Low
1884,528,High
1885,844,Very Low
1886,493,High
1887,692,Low
1888,760,Very Low
1889,581,Medium
1890,666,Medium
1891,479,High
1892,692,Low
1893,552,High
1894,548,High
1895,434,High
1896,612,Medium
1897,484,High
1898,418,High
1899,628,Medium
1900,602,Medium
1901,383,High
1902,737,Low
1903,762,Very Low
1904,611,Medium
1905,842,Very Low
1906,623,Medium
1907,489,High
1908,720,Low
1909,556,High
1910,596,Medium
1911,727,Low
1912,454,High
1913,499,High
1914,637,Medium
1915,578,High
1916,554,High
1917,776,Very Low
1918,763,Very Low
1919,733,Low
1920,804,Very Low
1921,501,High
1922,764,Very Low
1923,833,Very Low
1924,339,High
1925,429,High
1926,713,Low
1927,471,High
1928,530,High
1929,536,High
1930,309,High
1931,383,High
1932,746,Very Low
1933,678,Low
1934,344,High
1935,801,Very Low
1936,339,High
1937,699,Low
1938,659,Medium
1939,539,High
1940,696,Low
1941,779,Very Low
1942,456,High
1943,524,High
1944,467,High
1945,815,Very Low
1946,818,Very Low
1947,848,Very Low
1948,486,High
1949,456,High
1950,738,Low
1951,494,High
1952,779,Very Low
1953,329,High
1954,703,Low
1955,366,High
1956,599,Medium
1957,378,High
1958,468,High
1959,437,High
1960,314,High
1961,781,Very Low
1962,350,High
1963,420,High
1964,365,High
1965,325,High
1966,585,Medium
1967,354,High
1968,323,High
1969,513,High
1970,361,High
1971,351,High
1972,633,Medium
1973,351,High
1974,598,Medium
1975,621,Medium
1976,626,Medium
1977,314,High
1978,630,Medium
1979,605,Medium
1980,340,High
1981,359,High
1982,588,Medium
1983,767,Very Low
1984,677,Low
1985,491,High
1986,693,Low
1987,651,Medium
1988,614,Medium
1989,439,High
1990,516,High
1991,308,High
1992,744,Very Low
1993,380,High
1994,771,Very Low
1995,728,Low
1996,366,High
1997,669,Medium
1998,660,Medium
1999,379,High
2000,829,Very Low
2001,477,High
2002,689,Low
2003,685,Low
2004,400,High
2005,440,High
2006,843,Very Low
2007,798,Very Low
2008,721,Low
2009,688,Low
2010,437,High
2011,480,High
2012,717,Low
2013,841,Very Low
2014,457,High
2015,812,Very Low
2016,305,High
2017,494,High
2018,357,High
2019,506,High
2020,555,High
2021,809,Very Low
2022,446,High
2023,518,High
2024,470,High
2025,816,Very Low
2026,427,High
2027,345,High
2028,655,Medium
2029,400,High
2030,744,Very Low
2031,557,High
2032,400,High
2033,462,High
2034,303,High
2035,683,Low
2036,743,Very Low
2037,675,Low
2038,815,Very Low
2039,316,High
2040,559,High
2041,641,Medium
2042,537,High
2043,790,Very Low
2044,460,High
2045,787,Very Low
2046,495,High
2047,427,High
2048,739,Low
2049,580,High
2050,383,High
2051,657,Medium
2052,462,High
2053,628,Medium
2054,722,Low
2055,322,High
2056,694,Low
2057,378,High
2058,416,High
2059,636,Medium
2060,567,High
2061,542,High
2062,718,Low
2063,589,Medium
2064,428,High
2065,548,High
2066,459,High
2067,707,Low
2068,754,Very Low
2069,808,Very Low
2070,631,Medium
2071,540,High
2072,768,Very Low
2073,712,Low
2074,412,High
2075,455,High
2076,602,Medium
2077,724,Low
2078,316,High
2079,815,Very Low
2080,803,Very Low
2081,340,High
2082,451,High
2083,353,High
2084,646,Medium
2085,564,High
2086,301,High
2087,513,High
2088,703,Low
2089,529,High
2090,568,High
2091,412,High
2092,447,High
2093,433,High
2094,499,High
2095,809,Very Low
2096,463,High
2097,430,High
2098,646,Medium
2099,521,High
2100,422,High
2101,763,Very Low
2102,339,High
2103,721,Low
2104,344,High
2105,489,High
2106,509,High
2107,323,High
2108,681,Low
2109,793,Very Low
2110,636,Medium
2111,799,Very Low
2112,784,Very Low
2113,837,Very Low
2114,343,High
2115,812,Very Low
2116,524,High
2117,713,Low
2118,845,Very Low
2119,646,Medium
2120,406,High
2121,498,High
2122,658,Medium
2123,557,High
2124,363,High
2125,686,Low
2126,682,Low
2127,749,Very Low
2128,457,High
2129,400,High
2130,776,Very Low
2131,529,High
2132,550,High
2133,528,High
2134,787,Very Low
2135,781,Very Low
2136,792,Very Low
2137,412,High
2138,849,Very Low
2139,585,Medium
2140,685,Low
2141,319,High
2142,763,Very Low
2143,505,High
2144,820,Very Low
2145,697,Low
2146,805,Very Low
2147,565,High
2148,498,High
2149,612,Medium
2150,305,High
2151,568,High
2152,679,Low
2153,419,High
2154,837,Very Low
2155,843,Very Low
2156,750,Very Low
2157,694,Low
2158,741,Very Low
2159,456,High
2160,429,High
2161,534,High
2162,751,Very Low
2163,348,High
2164,668,Medium
2165,704,Low
2166,828,Very Low
2167,408,High
2168,395,High
2169,798,Very Low
2170,415,High
2171,650,Medium
2172,684,Low
2173,647,Medium
2174,802,Very Low
2175,812,Very Low
2176,502,High
2177,335,High
2178,631,Medium
2179,559,High
2180,418,High
2181,604,Medium
2182,487,High
2183,499,High
2184,499,High
2185,339,High
2186,757,Very Low
2187,467,High
2188,544,High
2189,469,High
2190,549,High
2191,782,Very Low
2192,719,Low
2193,376,High
2194,334,High
2195,800,Very Low
2196,592,Medium
2197,791,Very Low
2198,439,High
2199,733,Low
2200,674,Low
2201,803,Very Low
2202,765,Very Low
2203,565,High
2204,402,High
2205,814,Very Low
2206,600,Medium
2207,651,Medium
2208,844,Very Low
2209,777,Very Low
2210,817,Very Low
2211,778,Very Low
2212,453,High
2213,347,High
2214,368,High
2215,473,High
2216,731,Low
2217,406,High
2218,827,Very Low
2219,479,High
2220,570,High
2221,512,High
2222,656,Medium
2223,832,Very Low
2224,455,High
2225,389,High
2226,362,High
2227,718,Low
2228,731,Low
2229,790,Very Low
2230,338,High
2231,447,High
2232,778,Very Low
2233,465,High
2234,322,High
2235,561,High
2236,397,High
2237,780,Very Low
2238,818,Very Low
2239,569,High
2240,315,High
2241,573,High
2242,520,High
2243,580,High
2244,844,Very Low
2245,421,High
2246,667,Medium
2247,838,Very Low
2248,508,High
2249,453,High
2250,574,High
2251,524,High
2252,357,High
2253,539,High
2254,799,Very Low
2255,562,High
2256,530,High
2257,698,Low
2258,365,High
2259,749,Very Low
2260,508,High
2261,781,Very Low
2262,730,Low
2263,345,High
2264,370,High
2265,431,High
2266,680,Low
2267,592,Medium
2268,589,Medium
2269,635,Medium
2270,346,High
2271,329,High
2272,345,High
2273,844,Very Low
2274,349,High
2275,759,Very Low
2276,387,High
2277,339,High
2278,843,Very Low
2279,788,Very Low
2280,396,High
2281,823,Very Low
2282,570,High
2283,486,High
2284,326,High
2285,400,High
2286,741,Very Low
2287,698,Low
2288,574,High
2289,313,High
2290,626,Medium
2291,724,Low
2292,410,High
2293,622,Medium
2294,749,Very Low
2295,833,Very Low
2296,516,High
2297,812,Very Low
2298,706,Low
2299,374,High
2300,752,Very Low
2301,332,High
2302,487,High
2303,327,High
2304,729,Low
2305,406,High
2306,333,High
2307,712,Low
2308,426,High
2309,449,High
2310,838,Very Low
2311,422,High
2312,388,High
2313,630,Medium
2314,371,High
2315,755,Very Low
2316,592,Medium
2317,425,High
2318,551,High
2319,771,Very Low
2320,568,High
2321,530,High
2322,614,Medium
2323,826,Very Low
2324,835,Very Low
2325,771,Very Low
2326,469,High
2327,414,High
2328,671,Low
2329,451,High
2330,582,Medium
2331,784,Very Low
2332,664,Medium
2333,814,Very Low
2334,603,Medium
2335,476,High
2336,584,Medium
2337,316,High
2338,818,Very Low
2339,470,High
2340,590,Medium
2341,504,High
2342,433,High
2343,764,Very Low
2344,844,Very Low
2345,661,Medium
2346,450,High
2347,332,High
2348,388,High
2349,782,Very Low
2350,841,Very Low
2351,425,High
2352,370,High
2353,361,High
2354,626,Medium
2355,452,High
2356,474,High
2357,606,Medium
2358,653,Medium
2359,671,Low
2360,501,High
2361,657,Medium
2362,489,High
2363,803,Very Low
2364,532,High
2365,561,High
2366,366,High
2367,518,High
2368,374,High
2369,542,High
2370,487,High
2371,473,High
2372,731,Low
2373,361,High
2374,443,High
2375,679,Low
2376,534,High
2377,748,Very Low
2378,745,Very Low
2379,689,Low
2380,460,High
2381,498,High
2382,627,Medium
2383,422,High
2384,841,Very Low
2385,818,Very Low
2386,616,Medium
2387,792,Very Low
2388,441,High
2389,488,High
2390,619,Medium
2391,389,High
2392,727,Low
2393,461,High
2394,811,Very Low
2395,554,High
2396,777,Very Low
2397,740,Low
2398,464,High
2399,644,Medium
2400,367,High
2401,550,High
2402,300,High
2403,735,Low
2404,621,Medium
2405,616,Medium
2406,662,Medium
2407,834,Very Low
2408,624,Medium
2409,448,High
2410,564,High
2411,498,High
2412,381,High
2413,378,High
2414,475,High
2415,635,Medium
2416,792,Very Low
2417,336,High
2418,414,High
2419,304,High
2420,748,Very Low
2421,306,High
2422,597,Medium
2423,615,Medium
2424,687,Low
2425,536,High
2426,632,Medium
2427,415,High
2428,586,Medium
2429,786,Very Low
2430,597,Medium
2431,438,High
2432,448,High
2433,314,High
2434,707,Low
2435,743,Very Low
2436,637,Medium
2437,755,Very Low
2438,404,High
2439,538,High
2440,489,High
2441,557,High
2442,381,High
2443,492,High
2444,618,Medium
2445,664,Medium
2446,697,Low
2447,343,High
2448,743,Very Low
2449,704,Low
2450,767,Very Low
2451,589,Medium
2452,781,Very Low
2453,665,Medium
2454,737,Low
2455,466,High
2456,559,High
2457,455,High
2458,472,High
2459,616,Medium
2460,615,Medium
2461,699,Low
2462,411,High
2463,606,Medium
2464,688,Low
2465,493,High
2466,795,Very Low
2467,558,High
2468,726,Low
2469,709,Low
2470,380,High
2471,805,Very Low
2472,597,Medium
2473,329,High
2474,520,High
2475,670,Medium
2476,549,High
2477,323,High
2478,628,Medium
2479,639,Medium
2480,727,Low
2481,574,High
2482,560,High
2483,800,Very Low
2484,666,Medium
2485,435,High
2486,537,High
2487,303,High
2488,657,Medium
2489,372,High
2490,340,High
2491,795,Very Low
2492,724,Low
2493,842,Very Low
2494,394,High
2495,359,High
2496,734,Low
2497,754,Very Low
2498,324,High
2499,737,Low
2500,661,Medium
2501,634,Medium
2502,476,High
2503,351,High
2504,330,High
2505,483,High
2506,416,High
2507,372,High
2508,446,High
2509,423,High
2510,742,Very Low
2511,477,High
2512,309,High
2513,462,High
2514,628,Medium
2515,653,Medium
2516,390,High
2517,646,Medium
2518,715,Low
2519,536,High
2520,838,Very Low
2521,325,High
2522,471,High
2523,782,Very Low
2524,611,Medium
2525,521,High
2526,789,Very Low
2527,720,Low
2528,519,High
2529,531,High
2530,557,High
2531,628,Medium
2532,738,Low
2533,490,High
2534,619,Medium
2535,364,High
2536,545,High
2537,436,High
2538,466,High
2539,462,High
2540,696,Low
2541,736,Low
2542,300,High
2543,477,High
2544,780,Very Low
2545,543,High
2546,537,High
2547,416,High
2548,647,Medium
2549,306,High
2550,473,High
2551,415,High
2552,554,High
2553,771,Very Low
2554,835,Very Low
2555,494,High
2556,503,High
2557,468,High
2558,456,High
2559,789,Very Low
2560,805,Very Low
2561,303,High
2562,409,High
2563,497,High
2564,692,Low
2565,731,Low
2566,399,High
2567,351,High
2568,712,Low
2569,302,High
2570,458,High
2571,643,Medium
2572,362,High
2573,451,High
2574,475,High
2575,399,High
2576,836,Very Low
2577,483,High
2578,658,Medium
2579,546,High
2580,832,Very Low
2581,430,High
2582,309,High
2583,477,High
2584,808,Very Low
2585,425,High
2586,824,Very Low
2587,343,High
2588,684,Low
2589,549,High
2590,354,High
2591,571,High
2592,590,Medium
2593,350,High
2594,646,Medium
2595,727,Low
2596,684,Low
2597,649,Medium
2598,590,Medium
2599,810,Very Low
2600,650,Medium
2601,823,Very Low
2602,846,Very Low
2603,525,High
2604,651,Medium
2605,728,Low
2606,769,Very Low
2607,822,Very Low
2608,583,Medium
2609,319,High
2610,671,Low
2611,613,Medium
2612,720,Low
2613,712,Low
2614,375,High
2615,648,Medium
2616,719,Low
2617,846,Very Low
2618,573,High
2619,740,Low
2620,385,High
2621,845,Very Low
2622,756,Very Low
2623,629,Medium
2624,382,High
2625,820,Very Low
2626,839,Very Low
2627,521,High
2628,509,High
2629,735,Low
2630,837,Very Low
2631,446,High
2632,518,High
2633,367,High
2634,604,Medium
2635,325,High
2636,622,Medium
2637,399,High
2638,792,Very Low
2639,553,High
2640,769,Very Low
2641,328,High
2642,426,High
2643,490,High
2644,420,High
2645,535,High
2646,336,High
2647,568,High
2648,524,High
2649,346,High
2650,798,Very Low
2651,755,Very Low
2652,780,Very Low
2653,652,Medium
2654,731,Low
2655,787,Very Low
2656,793,Very Low
2657,417,High
2658,472,High
2659,536,High
2660,323,High
2661,385,High
2662,558,High
2663,366,High
2664,313,High
2665,395,High
2666,756,Very Low
2667,516,High
2668,489,High
2669,760,Very Low
2670,650,Medium
2671,448,High
2672,723,Low
2673,350,High
2674,384,High
2675,500,High
2676,309,High
2677,791,Very Low
2678,567,High
2679,511,High
2680,797,Very Low
2681,747,Very Low
2682,683,Low
2683,554,High
2684,722,Low
2685,652,Medium
2686,491,High
2687,498,High
2688,556,High
2689,313,High
2690,704,Low
2691,737,Low
2692,682,Low
2693,668,Medium
2694,543,High
2695,455,High
2696,718,Low
2697,306,High
2698,839,Very Low
2699,389,High
2700,490,High
2701,817,Very Low
2702,675,Low
2703,566,High
2704,337,High
2705,749,Very Low
2706,746,Very Low
2707,331,High
2708,522,High
2709,462,High
2710,306,High
2711,512,High
2712,379,High
2713,636,Medium
2714,652,Medium
2715,658,Medium
2716,770,Very Low
2717,622,Medium
2718,475,High
2719,462,High
2720,558,High
2721,817,Very Low
2722,719,Low
2723,385,High
2724,431,High
2725,821,Very Low
2726,794,Very Low
2727,348,High
2728,312,High
2729,665,Medium
2730,674,Low
2731,657,Medium
2732,475,High
2733,517,High
2734,593,Medium
2735,733,Low
2736,473,High
2737,501,High
2738,700,Low
2739,735,Low
2740,568,High
2741,635,Medium
2742,786,Very Low
2743,408,High
2744,826,Very Low
2745,815,Very Low
2746,535,High
2747,501,High
2748,473,High
2749,843,Very Low
2750,448,High
2751,584,Medium
2752,801,Very Low
2753,807,Very Low
2754,316,High
2755,701,Low
2756,537,High
2757,744,Very Low
2758,371,High
2759,325,High
2760,388,High
2761,783,Very Low
2762,534,High
2763,338,High
2764,343,High
2765,659,Medium
2766,363,High
2767,772,Very Low
2768,583,Medium
2769,806,Very Low
2770,630,Medium
2771,603,Medium
2772,840,Very Low
2773,756,Very Low
2774,586,Medium
2775,370,High
2776,436,High
2777,362,High
2778,829,Very Low
2779,447,High
2780,485,High
2781,839,Very Low
2782,343,High
2783,661,Medium
2784,412,High
2785,460,High
2786,308,High
2787,617,Medium
2788,624,Medium
2789,417,High
2790,685,Low
2791,505,High
2792,328,High
2793,507,High
2794,603,Medium
2795,672,Low
2796,741,Very Low
2797,703,Low
2798,807,Very Low
2799,542,High
2800,533,High
2801,726,Low
2802,671,Low
2803,688,Low
2804,767,Very Low
2805,397,High
2806,710,Low
2807,596,Medium
2808,679,Low
2809,773,Very Low
2810,320,High
2811,404,High
2812,399,High
2813,776,Very Low
2814,382,High
2815,832,Very Low
2816,770,Very Low
2817,823,Very Low
2818,567,High
2819,466,High
2820,573,High
2821,548,High
2822,681,Low
2823,637,Medium
2824,356,High
2825,604,Medium
2826,442,High
2827,818,Very Low
2828,520,High
2829,357,High
2830,608,Medium
2831,504,High
2832,744,Very Low
2833,523,High
2834,411,High
2835,836,Very Low
2836,546,High
2837,379,High
2838,823,Very Low
2839,847,Very Low
2840,451,High
2841,719,Low
2842,431,High
2843,782,Very Low
2844,733,Low
2845,355,High
2846,417,High
2847,669,Medium
2848,563,High
2849,819,Very Low
2850,708,Low
2851,334,High
2852,566,High
2853,521,High
2854,712,Low
2855,554,High
2856,766,Very Low
2857,817,Very Low
2858,532,High
2859,314,High
2860,628,Medium
2861,840,Very Low
2862,491,High
2863,396,High
2864,529,High
2865,514,High
2866,440,High
2867,767,Very Low
2868,370,High
2869,839,Very Low
2870,424,High
2871,640,Medium
2872,556,High
2873,643,Medium
2874,498,High
2875,462,High
2876,591,Medium
2877,825,Very Low
2878,483,High
2879,361,High
2880,808,Very Low
2881,441,High
2882,489,High
2883,833,Very Low
2884,792,Very Low
2885,328,High
2886,755,Very Low
2887,649,Medium
2888,826,Very Low
2889,410,High
2890,546,High
2891,370,High
2892,412,High
2893,765,Very Low
2894,695,Low
2895,346,High
2896,542,High
2897,755,Very Low
2898,482,High
2899,624,Medium
2900,641,Medium
2901,702,Low
2902,477,High
2903,540,High
2904,380,High
2905,594,Medium
2906,458,High
2907,705,Low
2908,357,High
2909,836,Very Low
2910,574,High
2911,353,High
2912,498,High
2913,301,High
2914,634,Medium
2915,321,High
2916,793,Very Low
2917,465,High
2918,416,High
2919,642,Medium
2920,588,Medium
2921,637,Medium
2922,420,High
2923,434,High
2924,614,Medium
2925,803,Very Low
2926,566,High
2927,439,High
2928,784,Very Low
2929,684,Low
2930,420,High
2931,556,High
2932,546,High
2933,748,Very Low
2934,619,Medium
2935,462,High
2936,468,High
2937,846,Very Low
2938,603,Medium
2939,755,Very Low
2940,655,Medium
2941,650,Medium
2942,410,High
2943,590,Medium
2944,572,High
2945,585,Medium
2946,308,High
2947,344,High
2948,364,High
2949,439,High
2950,636,Medium
2951,577,High
2952,309,High
2953,645,Medium
2954,697,Low
2955,516,High
2956,794,Very Low
2957,702,Low
2958,534,High
2959,606,Medium
2960,327,High
2961,582,Medium
2962,807,Very Low
2963,449,High
2964,452,High
2965,747,Very Low
2966,562,High
2967,548,High
2968,714,Low
2969,616,Medium
2970,473,High
2971,544,High
2972,641,Medium
2973,308,High
2974,778,Very Low
2975,321,High
2976,576,High
2977,384,High
2978,352,High
2979,360,High
2980,723,Low
2981,381,High
2982,798,Very Low
2983,471,High
2984,357,High
2985,511,High
2986,481,High
2987,708,Low
2988,785,Very Low
2989,306,High
2990,729,Low
2991,635,Medium
2992,846,Very Low
2993,394,High
2994,300,High
2995,703,Low
2996,741,Very Low
2997,707,Low
2998,675,Low
2999,840,Very Low
3000,757,Very Low
3001,377,High
3002,670,Medium
3003,424,High
3004,483,High
3005,831,Very Low
3006,621,Medium
3007,332,High
3008,730,Low
3009,801,Very Low
3010,497,High
3011,611,Medium
3012,622,Medium
3013,342,High
3014,689,Low
3015,828,Very Low
3016,527,High
3017,522,High
3018,696,Low
3019,803,Very Low
3020,475,High
3021,520,High
3022,721,Low
3023,593,Medium
3024,604,Medium
3025,398,High
3026,530,High
3027,824,Very Low
3028,430,High
3029,511,High
3030,327,High
3031,601,Medium
3032,745,Very Low
3033,815,Very Low
3034,696,Low
3035,351,High
3036,601,Medium
3037,772,Very Low
3038,661,Medium
3039,476,High
3040,830,Very Low
3041,809,Very Low
3042,479,High
3043,722,Low
3044,489,High
3045,447,High
3046,833,Very Low
3047,386,High
3048,611,Medium
3049,574,High
3050,412,High
3051,621,Medium
3052,593,Medium
3053,839,Very Low
3054,822,Very Low
3055,392,High
3056,832,Very Low
3057,301,High
3058,339,High
3059,401,High
3060,618,Medium
3061,788,Very Low
3062,315,High
3063,563,High
3064,346,High
3065,559,High
3066,727,Low
3067,828,Very Low
3068,637,Medium
3069,544,High
3070,816,Very Low
3071,371,High
3072,425,High
3073,480,High
3074,816,Very Low
3075,334,High
3076,322,High
3077,667,Medium
3078,416,High
3079,327,High
3080,535,High
