loan_id,loan_status,default_flag
1796,Paid,0
1797,Active,0
1798,Active,0
1799,Default,1
1800,Default,1
1801,Paid,0
1802,Active,0
1803,Active,0
1804,Paid,0
1805,Active,0
1806,Paid,0
1807,Active,0
1808,Paid,0
1809,Default,1
1810,Default,1
1811,Paid,0
1812,Paid,0
1813,Active,0
1814,Active,0
1815,Paid,0
1816,Paid,0
1817,Active,0
1818,Active,0
1819,Active,0
1820,Default,1
1821,Active,0
1822,Paid,0
1823,Active,0
1824,Paid,0
1825,Active,0
1826,Paid,0
1827,Active,0
1828,Paid,0
1829,Paid,0
1830,Active,0
1831,Default,1
1832,Default,1
1833,Active,0
1834,Default,1
1835,Active,0
1836,Active,0
1837,Paid,0
1838,Paid,0
1839,Active,0
1840,Active,0
1841,Default,1
1842,Active,0
1843,Default,1
1844,Default,1
1845,Paid,0
1846,Active,0
1847,Active,0
1848,Default,1
1849,Default,1
1850,Active,0
1851,Default,1
1852,Default,1
1853,Paid,0
1854,Paid,0
1855,Active,0
1856,Paid,0
1857,Default,1
1858,Paid,0
1859,Default,1
1860,Active,0
1861,Active,0
1862,Active,0
1863,Paid,0
1864,Active,0
1865,Active,0
1866,Paid,0
1867,Active,0
1868,Active,0
1869,Active,0
1870,Active,0
1871,Active,0
1872,Active,0
1873,Active,0
1874,Default,1
1875,Active,0
1876,Active,0
1877,Active,0
1878,Active,0
1879,Paid,0
1880,Active,0
1881,Active,0
1882,Paid,0
1883,Paid,0
1884,Paid,0
1885,Active,0
1886,Paid,0
1887,Active,0
1888,Active,0
1889,Paid,0
1890,Active,0
1891,Active,0
1892,Paid,0
1893,Default,1
1894,Active,0
1895,Active,0
1896,Paid,0
1897,Default,1
1898,Paid,0
1899,Active,0
1900,Paid,0
1901,Paid,0
1902,Paid,0
1903,Active,0
1904,Active,0
1905,Paid,0
1906,Default,1
1907,Default,1
1908,Paid,0
1909,Paid,0
1910,Paid,0
1911,Active,0
1912,Default,1
1913,Paid,0
1914,Active,0
1915,Paid,0
1916,Paid,0
1917,Paid,0
1918,Default,1
1919,Active,0
1920,Paid,0
1921,Active,0
1922,Active,0
1923,Paid,0
1924,Paid,0
1925,Active,0
1926,Paid,0
1927,Paid,0
1928,Paid,0
1929,Active,0
1930,Active,0
1931,Paid,0
1932,Default,1
1933,Active,0
1934,Paid,0
1935,Paid,0
1936,Paid,0
1937,Active,0
1938,Active,0
1939,Active,0
1940,Default,1
1941,Active,0
1942,Paid,0
1943,Active,0
1944,Active,0
1945,Paid,0
1946,Active,0
1947,Paid,0
1948,Paid,0
1949,Paid,0
1950,Paid,0
1951,Active,0
1952,Active,0
1953,Active,0
1954,Default,1
1955,Paid,0
1956,Active,0
1957,Paid,0
1958,Active,0
1959,Active,0
1960,Paid,0
1961,Active,0
1962,Active,0
1963,Paid,0
1964,Paid,0
1965,Paid,0
1966,Paid,0
1967,Paid,0
1968,Active,0
1969,Active,0
1970,Default,1
1971,Paid,0
1972,Paid,0
1973,Paid,0
1974,Active,0
1975,Paid,0
1976,Active,0
1977,Default,1
1978,Active,0
1979,Default,1
1980,Paid,0
1981,Paid,0
1982,Active,0
1983,Default,1
1984,Active,0
1985,Active,0
1986,Active,0
1987,Paid,0
1988,Active,0
1989,Active,0
1990,Active,0
1991,Paid,0
1992,Active,0
1993,Paid,0
1994,Paid,0
1995,Paid,0
1996,Default,1
1997,Paid,0
1998,Active,0
1999,Default,1
2000,Default,1
2001,Active,0
2002,Paid,0
2003,Paid,0
2004,Paid,0
2005,Active,0
2006,Paid,0
2007,Paid,0
2008,Paid,0
2009,Default,1
2010,Paid,0
2011,Active,0
2012,Paid,0
2013,Active,0
2014,Default,1
2015,Active,0
2016,Active,0
2017,Paid,0
2018,Paid,0
2019,Active,0
2020,Paid,0
2021,Active,0
2022,Active,0
2023,Active,0
2024,Default,1
2025,Default,1
2026,Paid,0
2027,Paid,0
2028,Paid,0
2029,Default,1
2030,Paid,0
2031,Active,0
2032,Paid,0
2033,Paid,0
2034,Paid,0
2035,Active,0
2036,Default,1
2037,Default,1
2038,Active,0
2039,Active,0
2040,Active,0
2041,Default,1
2042,Active,0
2043,Paid,0
2044,Active,0
2045,Paid,0
2046,Paid,0
2047,Paid,0
2048,Paid,0
2049,Default,1
2050,Active,0
2051,Paid,0
2052,Paid,0
2053,Active,0
2054,Active,0
2055,Default,1
2056,Active,0
2057,Active,0
2058,Active,0
2059,Active,0
2060,Paid,0
2061,Active,0
2062,Active,0
2063,Active,0
2064,Default,1
2065,Active,0
2066,Paid,0
2067,Active,0
2068,Active,0
2069,Default,1
2070,Default,1
2071,Paid,0
2072,Paid,0
2073,Active,0
2074,Paid,0
2075,Paid,0
2076,Default,1
2077,Paid,0
2078,Active,0
2079,Paid,0
2080,Paid,0
2081,Default,1
2082,Active,0
2083,Default,1
2084,Paid,0
2085,Paid,0
2086,Active,0
2087,Paid,0
2088,Active,0
2089,Paid,0
2090,Active,0
2091,Paid,0
2092,Active,0
2093,Active,0
2094,Active,0
2095,Paid,0
2096,Paid,0
2097,Paid,0
2098,Default,1
2099,Active,0
2100,Active,0
2101,Active,0
2102,Paid,0
2103,Paid,0
2104,Paid,0
2105,Paid,0
2106,Active,0
2107,Active,0
2108,Default,1
2109,Paid,0
2110,Active,0
2111,Active,0
2112,Paid,0
2113,Paid,0
2114,Paid,0
2115,Paid,0
2116,Paid,0
2117,Paid,0
2118,Active,0
2119,Paid,0
2120,Paid,0
2121,Default,1
2122,Active,0
2123,Paid,0
2124,Active,0
2125,Active,0
2126,Paid,0
2127,Active,0
2128,Default,1
2129,Active,0
2130,Active,0
2131,Paid,0
2132,Active,0
2133,Paid,0
2134,Paid,0
2135,Default,1
2136,Active,0
2137,Paid,0
2138,Default,1
2139,Paid,0
2140,Default,1
2141,Active,0
2142,Active,0
2143,Paid,0
2144,Active,0
2145,Default,1
2146,Active,0
2147,Paid,0
2148,Paid,0
2149,Paid,0
2150,Paid,0
2151,Active,0
2152,Active,0
2153,Active,0
2154,Paid,0
2155,Active,0
2156,Paid,0
2157,Default,1
2158,Paid,0
2159,Paid,0
2160,Active,0
2161,Active,0
2162,Active,0
2163,Active,0
2164,Active,0
2165,Active,0
2166,Default,1
2167,Paid,0
2168,Paid,0
2169,Active,0
2170,Paid,0
2171,Active,0
2172,Default,1
2173,Default,1
2174,Active,0
2175,Paid,0
2176,Paid,0
2177,Default,1
2178,Paid,0
2179,Default,1
2180,Default,1
2181,Active,0
2182,Paid,0
2183,Active,0
2184,Active,0
2185,Active,0
2186,Default,1
2187,Paid,0
2188,Active,0
2189,Active,0
2190,Active,0
2191,Paid,0
2192,Paid,0
2193,Paid,0
2194,Paid,0
2195,Default,1
2196,Default,1
2197,Active,0
2198,Active,0
2199,Active,0
2200,Active,0
2201,Default,1
2202,Paid,0
2203,Active,0
2204,Active,0
2205,Paid,0
2206,Default,1
2207,Paid,0
2208,Active,0
2209,Active,0
2210,Active,0
2211,Default,1
2212,Active,0
2213,Paid,0
2214,Paid,0
2215,Paid,0
2216,Default,1
2217,Paid,0
2218,Paid,0
2219,Paid,0
2220,Paid,0
2221,Active,0
2222,Default,1
2223,Active,0
2224,Active,0
2225,Paid,0
2226,Default,1
2227,Active,0
2228,Paid,0
2229,Paid,0
2230,Default,1
2231,Active,0
2232,Active,0
2233,Paid,0
2234,Active,0
2235,Active,0
2236,Paid,0
2237,Active,0
2238,Paid,0
2239,Default,1
2240,Paid,0
2241,Paid,0
2242,Default,1
2243,Paid,0
2244,Active,0
2245,Active,0
2246,Active,0
2247,Default,1
2248,Active,0
2249,Active,0
2250,Active,0
2251,Paid,0
2252,Active,0
2253,Paid,0
2254,Active,0
2255,Paid,0
2256,Active,0
2257,Active,0
2258,Paid,0
2259,Paid,0
2260,Active,0
2261,Paid,0
2262,Active,0
2263,Active,0
2264,Active,0
2265,Active,0
2266,Active,0
2267,Active,0
2268,Paid,0
2269,Active,0
2270,Active,0
2271,Default,1
2272,Active,0
2273,Active,0
2274,Active,0
2275,Active,0
2276,Active,0
2277,Paid,0
2278,Active,0
2279,Paid,0
2280,Paid,0
2281,Active,0
2282,Active,0
2283,Paid,0
2284,Active,0
2285,Default,1
2286,Active,0
2287,Paid,0
2288,Default,1
2289,Active,0
2290,Active,0
2291,Paid,0
2292,Paid,0
2293,Active,0
2294,Active,0
2295,Paid,0
2296,Paid,0
2297,Default,1
2298,Paid,0
2299,Active,0
2300,Paid,0
2301,Paid,0
2302,Active,0
2303,Paid,0
2304,Active,0
2305,Paid,0
2306,Active,0
2307,Paid,0
2308,Active,0
2309,Active,0
2310,Active,0
2311,Active,0
2312,Default,1
2313,Active,0
2314,Paid,0
2315,Active,0
2316,Default,1
2317,Paid,0
2318,Active,0
2319,Paid,0
2320,Paid,0
2321,Active,0
2322,Active,0
2323,Paid,0
2324,Paid,0
2325,Default,1
2326,Active,0
2327,Active,0
2328,Active,0
2329,Active,0
2330,Active,0
2331,Active,0
2332,Paid,0
2333,Active,0
2334,Paid,0
2335,Active,0
2336,Active,0
2337,Active,0
2338,Active,0
2339,Active,0
2340,Paid,0
2341,Active,0
2342,Active,0
2343,Active,0
2344,Paid,0
2345,Paid,0
2346,Active,0
2347,Paid,0
2348,Default,1
2349,Default,1
2350,Active,0
2351,Paid,0
2352,Paid,0
2353,Default,1
2354,Active,0
2355,Active,0
2356,Default,1
2357,Default,1
2358,Paid,0
2359,Active,0
2360,Paid,0
2361,Paid,0
2362,Default,1
2363,Active,0
2364,Active,0
2365,Active,0
2366,Active,0
2367,Paid,0
2368,Active,0
2369,Paid,0
2370,Paid,0
2371,Paid,0
2372,Default,1
2373,Active,0
2374,Active,0
2375,Paid,0
2376,Paid,0
2377,Paid,0
2378,Active,0
2379,Paid,0
2380,Active,0
2381,Paid,0
2382,Active,0
2383,Active,0
2384,Paid,0
2385,Default,1
2386,Paid,0
2387,Default,1
2388,Default,1
2389,Default,1
2390,Paid,0
2391,Active,0
2392,Active,0
2393,Default,1
2394,Active,0
2395,Active,0
2396,Active,0
2397,Active,0
2398,Default,1
2399,Default,1
2400,Active,0
2401,Active,0
2402,Paid,0
2403,Paid,0
2404,Active,0
2405,Active,0
2406,Default,1
2407,Active,0
2408,Active,0
2409,Paid,0
2410,Paid,0
2411,Paid,0
2412,Active,0
2413,Active,0
2414,Paid,0
2415,Active,0
2416,Default,1
2417,Default,1
2418,Active,0
2419,Default,1
2420,Active,0
2421,Active,0
2422,Active,0
2423,Active,0
2424,Paid,0
2425,Active,0
2426,Paid,0
2427,Default,1
2428,Active,0
2429,Default,1
2430,Active,0
2431,Active,0
2432,Active,0
2433,Paid,0
2434,Default,1
2435,Paid,0
2436,Active,0
2437,Active,0
2438,Default,1
2439,Active,0
2440,Active,0
2441,Active,0
2442,Paid,0
2443,Active,0
2444,Paid,0
2445,Active,0
2446,Paid,0
2447,Paid,0
2448,Active,0
2449,Active,0
2450,Paid,0
2451,Default,1
2452,Paid,0
2453,Paid,0
2454,Active,0
2455,Paid,0
2456,Paid,0
2457,Active,0
2458,Default,1
2459,Default,1
2460,Paid,0
2461,Paid,0
2462,Default,1
2463,Paid,0
2464,Active,0
2465,Default,1
2466,Active,0
2467,Active,0
2468,Paid,0
2469,Active,0
2470,Active,0
2471,Paid,0
2472,Paid,0
2473,Active,0
2474,Active,0
2475,Active,0
2476,Active,0
2477,Active,0
2478,Paid,0
2479,Active,0
2480,Paid,0
2481,Paid,0
2482,Paid,0
2483,Active,0
2484,Paid,0
2485,Paid,0
2486,Default,1
2487,Paid,0
2488,Paid,0
2489,Paid,0
2490,Active,0
2491,Active,0
2492,Default,1
2493,Paid,0
2494,Active,0
2495,Paid,0
2496,Paid,0
2497,Active,0
2498,Active,0
2499,Active,0
2500,Paid,0
2501,Active,0
2502,Paid,0
2503,Active,0
2504,Paid,0
2505,Active,0
2506,Paid,0
2507,Active,0
2508,Paid,0
2509,Active,0
2510,Active,0
2511,Paid,0
2512,Paid,0
2513,Default,1
2514,Active,0
2515,Default,1
2516,Paid,0
2517,Active,0
2518,Default,1
2519,Default,1
2520,Paid,0
2521,Default,1
2522,Paid,0
2523,Active,0
2524,Default,1
2525,Active,0
2526,Active,0
2527,Active,0
2528,Active,0
2529,Default,1
2530,Active,0
2531,Active,0
2532,Active,0
2533,Active,0
2534,Paid,0
2535,Active,0
2536,Default,1
2537,Active,0
2538,Paid,0
2539,Active,0
2540,Paid,0
2541,Paid,0
2542,Active,0
2543,Paid,0
2544,Paid,0
2545,Paid,0
2546,Active,0
2547,Active,0
2548,Active,0
2549,Paid,0
2550,Paid,0
2551,Active,0
2552,Active,0
2553,Active,0
2554,Paid,0
2555,Active,0
2556,Paid,0
2557,Active,0
2558,Paid,0
2559,Active,0
2560,Active,0
2561,Paid,0
2562,Active,0
2563,Active,0
2564,Active,0
2565,Active,0
2566,Paid,0
2567,Default,1
2568,Active,0
2569,Paid,0
2570,Active,0
2571,Paid,0
2572,Paid,0
2573,Active,0
2574,Default,1
2575,Paid,0
2576,Paid,0
2577,Active,0
2578,Paid,0
2579,Paid,0
2580,Active,0
2581,Active,0
2582,Active,0
2583,Default,1
2584,Active,0
2585,Paid,0
2586,Paid,0
2587,Paid,0
2588,Active,0
2589,Active,0
2590,Paid,0
2591,Paid,0
2592,Paid,0
2593,Active,0
2594,Active,0
2595,Active,0
2596,Active,0
2597,Active,0
2598,Paid,0
2599,Active,0
2600,Active,0
2601,Paid,0
2602,Active,0
2603,Paid,0
2604,Default,1
2605,Paid,0
2606,Active,0
2607,Active,0
2608,Active,0
2609,Active,0
2610,Paid,0
2611,Paid,0
2612,Active,0
2613,Active,0
2614,Paid,0
2615,Paid,0
2616,Paid,0
2617,Paid,0
2618,Active,0
2619,Active,0
2620,Active,0
2621,Active,0
2622,Active,0
2623,Paid,0
2624,Active,0
2625,Active,0
2626,Paid,0
2627,Default,1
2628,Paid,0
2629,Active,0
2630,Paid,0
2631,Paid,0
2632,Active,0
2633,Active,0
2634,Active,0
2635,Default,1
2636,Paid,0
2637,Active,0
2638,Active,0
2639,Active,0
2640,Active,0
2641,Active,0
2642,Paid,0
2643,Active,0
2644,Active,0
2645,Active,0
2646,Active,0
2647,Paid,0
2648,Active,0
2649,Active,0
2650,Active,0
2651,Default,1
2652,Paid,0
2653,Paid,0
2654,Paid,0
2655,Active,0
2656,Paid,0
2657,Paid,0
2658,Active,0
2659,Active,0
2660,Paid,0
2661,Paid,0
2662,Active,0
2663,Active,0
2664,Active,0
2665,Default,1
2666,Active,0
2667,Active,0
2668,Active,0
2669,Paid,0
2670,Paid,0
2671,Active,0
2672,Paid,0
2673,Active,0
2674,Active,0
2675,Paid,0
2676,Paid,0
2677,Paid,0
2678,Paid,0
2679,Active,0
2680,Active,0
2681,Default,1
2682,Active,0
2683,Active,0
2684,Active,0
2685,Active,0
2686,Paid,0
2687,Default,1
2688,Paid,0
2689,Active,0
2690,Active,0
2691,Active,0
2692,Default,1
2693,Active,0
2694,Paid,0
2695,Paid,0
2696,Paid,0
2697,Paid,0
2698,Paid,0
2699,Paid,0
2700,Default,1
2701,Active,0
2702,Active,0
2703,Active,0
2704,Paid,0
2705,Active,0
2706,Paid,0
2707,Paid,0
2708,Default,1
2709,Paid,0
2710,Paid,0
2711,Active,0
2712,Paid,0
2713,Active,0
2714,Active,0
2715,Active,0
2716,Active,0
2717,Default,1
2718,Paid,0
2719,Default,1
2720,Active,0
2721,Active,0
2722,Active,0
2723,Default,1
2724,Active,0
2725,Paid,0
2726,Paid,0
2727,Active,0
2728,Active,0
2729,Default,1
2730,Default,1
2731,Active,0
2732,Active,0
2733,Paid,0
2734,Active,0
2735,Paid,0
2736,Active,0
2737,Default,1
2738,Active,0
2739,Active,0
2740,Active,0
2741,Paid,0
2742,Paid,0
2743,Paid,0
2744,Paid,0
2745,Default,1
2746,Default,1
2747,Active,0
2748,Active,0
2749,Active,0
2750,Default,1
2751,Paid,0
2752,Paid,0
2753,Active,0
2754,Active,0
2755,Active,0
2756,Paid,0
2757,Default,1
2758,Paid,0
2759,Paid,0
2760,Default,1
2761,Active,0
2762,Paid,0
2763,Active,0
2764,Paid,0
2765,Active,0
2766,Active,0
2767,Active,0
2768,Paid,0
2769,Default,1
2770,Default,1
2771,Active,0
2772,Active,0
2773,Active,0
2774,Paid,0
2775,Paid,0
2776,Default,1
2777,Paid,0
2778,Default,1
2779,Active,0
2780,Default,1
2781,Default,1
2782,Active,0
2783,Active,0
2784,Default,1
2785,Paid,0
2786,Paid,0
2787,Paid,0
2788,Active,0
2789,Active,0
2790,Active,0
2791,Paid,0
2792,Active,0
2793,Active,0
2794,Active,0
2795,Paid,0
2796,Paid,0
2797,Default,1
2798,Active,0
2799,Paid,0
2800,Paid,0
2801,Paid,0
2802,Paid,0
2803,Paid,0
2804,Active,0
2805,Default,1
2806,Paid,0
2807,Paid,0
2808,Active,0
2809,Active,0
2810,Active,0
2811,Paid,0
2812,Active,0
2813,Default,1
2814,Active,0
2815,Paid,0
2816,Active,0
2817,Active,0
2818,Active,0
2819,Active,0
2820,Active,0
2821,Paid,0
2822,Paid,0
2823,Paid,0
2824,Paid,0
2825,Paid,0
2826,Active,0
2827,Active,0
2828,Active,0
2829,Active,0
2830,Active,0
2831,Default,1
2832,Paid,0
2833,Paid,0
2834,Paid,0
2835,Default,1
2836,Active,0
2837,Paid,0
2838,Default,1
2839,Paid,0
2840,Active,0
2841,Active,0
2842,Active,0
2843,Active,0
2844,Paid,0
2845,Active,0
2846,Paid,0
2847,Active,0
2848,Paid,0
2849,Active,0
2850,Paid,0
2851,Active,0
2852,Active,0
2853,Paid,0
2854,Active,0
2855,Paid,0
2856,Active,0
2857,Paid,0
2858,Paid,0
2859,Default,1
2860,Active,0
2861,Active,0
2862,Active,0
2863,Active,0
2864,Active,0
2865,Paid,0
2866,Paid,0
2867,Active,0
2868,Active,0
2869,Paid,0
2870,Paid,0
2871,Paid,0
2872,Paid,0
2873,Active,0
2874,Active,0
2875,Paid,0
2876,Default,1
2877,Paid,0
2878,Default,1
2879,Active,0
2880,Active,0
2881,Paid,0
2882,Paid,0
2883,Paid,0
2884,Active,0
2885,Paid,0
2886,Paid,0
2887,Active,0
2888,Default,1
2889,Paid,0
2890,Paid,0
2891,Default,1
2892,Active,0
2893,Paid,0
2894,Active,0
2895,Active,0
2896,Paid,0
2897,Paid,0
2898,Paid,0
2899,Paid,0
2900,Paid,0
2901,Paid,0
2902,Default,1
2903,Paid,0
2904,Active,0
2905,Paid,0
2906,Active,0
2907,Paid,0
2908,Paid,0
2909,Active,0
2910,Active,0
2911,Active,0
2912,Active,0
2913,Active,0
2914,Active,0
2915,Active,0
2916,Active,0
2917,Paid,0
2918,Paid,0
2919,Active,0
2920,Active,0
2921,Default,1
2922,Active,0
2923,Default,1
2924,Active,0
2925,Default,1
2926,Active,0
2927,Active,0
2928,Active,0
2929,Active,0
2930,Active,0
2931,Active,0
2932,Active,0
2933,Paid,0
2934,Default,1
2935,Paid,0
2936,Paid,0
2937,Active,0
2938,Active,0
2939,Paid,0
2940,Active,0
2941,Active,0
2942,Default,1
2943,Paid,0
2944,Active,0
2945,Default,1
2946,Active,0
2947,Default,1
2948,Paid,0
2949,Paid,0
2950,Paid,0
2951,Default,1
2952,Default,1
2953,Paid,0
2954,Paid,0
2955,Active,0
2956,Paid,0
2957,Paid,0
2958,Default,1
2959,Active,0
2960,Default,1
2961,Active,0
2962,Paid,0
2963,Paid,0
2964,Paid,0
2965,Active,0
2966,Active,0
2967,Active,0
2968,Paid,0
2969,Active,0
2970,Active,0
2971,Active,0
2972,Active,0
2973,Active,0
2974,Active,0
2975,Paid,0
2976,Paid,0
2977,Active,0
2978,Active,0
2979,Default,1
2980,Active,0
2981,Default,1
2982,Active,0
2983,Active,0
2984,Active,0
2985,Active,0
2986,Active,0
2987,Active,0
2988,Active,0
2989,Active,0
2990,Active,0
2991,Paid,0
2992,Paid,0
2993,Active,0
2994,Active,0
2995,Paid,0
2996,Paid,0
2997,Paid,0
2998,Paid,0
2999,Active,0
3000,Active,0
3001,Paid,0
3002,Active,0
3003,Default,1
3004,Active,0
3005,Active,0
3006,Active,0
3007,Paid,0
3008,Paid,0
3009,Active,0
3010,Paid,0
3011,Paid,0
3012,Paid,0
3013,Default,1
3014,Active,0
3015,Paid,0
3016,Active,0
3017,Active,0
3018,Active,0
3019,Active,0
3020,Active,0
3021,Paid,0
3022,Paid,0
3023,Paid,0
3024,Paid,0
3025,Active,0
3026,Active,0
3027,Paid,0
3028,Paid,0
3029,Active,0
3030,Active,0
3031,Active,0
3032,Active,0
3033,Paid,0
3034,Active,0
3035,Paid,0
3036,Default,1
3037,Paid,0
3038,Paid,0
3039,Default,1
3040,Active,0
3041,Paid,0
3042,Active,0
3043,Paid,0
3044,Active,0
3045,Active,0
3046,Active,0
3047,Active,0
3048,Paid,0
3049,Active,0
3050,Default,1
3051,Default,1
3052,Active,0
3053,Active,0
3054,Paid,0
3055,Active,0
3056,Paid,0
3057,Paid,0
3058,Active,0
3059,Paid,0
3060,Active,0
3061,Active,0
3062,Active,0
3063,Paid,0
3064,Default,1
3065,Active,0
3066,Paid,0
3067,Active,0
3068,Active,0
3069,Paid,0
3070,Active,0
3071,Default,1
3072,Active,0
3073,Paid,0
3074,Active,0
3075,Active,0
3076,Paid,0
3077,Paid,0
3078,Active,0
3079,Active,0
3080,Active,0
3081,Active,0
3082,Active,0
3083,Active,0
3084,Paid,0
3085,Active,0
3086,Paid,0
3087,Active,0
3088,Paid,0
3089,Active,0
3090,Paid,0
3091,Default,1
3092,Paid,0
3093,Paid,0
3094,Default,1
3095,Active,0
3096,Active,0
3097,Paid,0
3098,Active,0
3099,Paid,0
3100,Active,0
3101,Active,0
3102,Default,1
3103,Active,0
3104,Active,0
3105,Paid,0
3106,Default,1
3107,Active,0
3108,Paid,0
3109,Default,1
3110,Paid,0
3111,Active,0
3112,Active,0
3113,Active,0
3114,Active,0
3115,Paid,0
3116,Paid,0
3117,Paid,0
3118,Paid,0
3119,Active,0
3120,Paid,0
3121,Paid,0
3122,Active,0
3123,Active,0
3124,Active,0
3125,Active,0
3126,Active,0
3127,Active,0
3128,Active,0
3129,Paid,0
3130,Active,0
3131,Default,1
3132,Active,0
3133,Active,0
3134,Paid,0
3135,Paid,0
3136,Active,0
3137,Active,0
3138,Active,0
3139,Default,1
3140,Default,1
3141,Active,0
3142,Active,0
3143,Paid,0
3144,Active,0
3145,Paid,0
3146,Default,1
3147,Paid,0
3148,Active,0
3149,Default,1
3150,Paid,0
3151,Active,0
3152,Paid,0
3153,Active,0
3154,Paid,0
3155,Paid,0
3156,Default,1
3157,Active,0
3158,Paid,0
3159,Default,1
3160,Paid,0
3161,Active,0
3162,Default,1
3163,Active,0
3164,Active,0
3165,Active,0
3166,Paid,0
3167,Paid,0
3168,Paid,0
3169,Active,0
3170,Active,0
3171,Active,0
3172,Default,1
3173,Paid,0
3174,Paid,0
3175,Active,0
3176,Active,0
3177,Paid,0
3178,Active,0
3179,Paid,0
3180,Active,0
3181,Active,0
3182,Active,0
3183,Paid,0
3184,Paid,0
3185,Default,1
3186,Active,0
3187,Active,0
3188,Paid,0
3189,Active,0
3190,Default,1
3191,Active,0
3192,Default,1
3193,Paid,0
3194,Active,0
3195,Default,1
3196,Active,0
3197,Paid,0
3198,Active,0
3199,Active,0
3200,Active,0
3201,Paid,0
3202,Active,0
3203,Active,0
3204,Active,0
3205,Paid,0
3206,Default,1
3207,Default,1
3208,Paid,0
3209,Paid,0
3210,Default,1
3211,Active,0
3212,Active,0
3213,Paid,0
3214,Paid,0
3215,Paid,0
3216,Active,0
3217,Paid,0
3218,Paid,0
3219,Paid,0
3220,Active,0
3221,Default,1
3222,Active,0
3223,Paid,0
3224,Active,0
3225,Active,0
3226,Default,1
3227,Paid,0
3228,Default,1
3229,Paid,0
3230,Default,1
3231,Active,0
3232,Active,0
3233,Active,0
3234,Paid,0
3235,Paid,0
3236,Active,0
3237,Active,0
3238,Paid,0
3239,Paid,0
3240,Paid,0
3241,Active,0
3242,Paid,0
3243,Default,1
3244,Default,1
3245,Active,0
3246,Paid,0
3247,Active,0
3248,Default,1
3249,Paid,0
3250,Paid,0
3251,Active,0
3252,Paid,0
3253,Paid,0
3254,Paid,0
3255,Paid,0
3256,Active,0
3257,Active,0
3258,Active,0
3259,Paid,0
3260,Paid,0
3261,Default,1
3262,Default,1
3263,Paid,0
3264,Default,1
3265,Default,1
3266,Active,0
3267,Active,0
3268,Active,0
3269,Paid,0
3270,Active,0
3271,Paid,0
3272,Active,0
3273,Paid,0
3274,Paid,0
3275,Active,0
3276,Paid,0
3277,Active,0
3278,Paid,0
3279,Default,1
3280,Active,0
3281,Active,0
3282,Default,1
3283,Active,0
3284,Active,0
3285,Active,0
3286,Paid,0
3287,Active,0
3288,Default,1
3289,Paid,0
3290,Active,0
3291,Paid,0
3292,Active,0
3293,Active,0
3294,Paid,0
3295,Paid,0
3296,Active,0
3297,Default,1
3298,Active,0
3299,Paid,0
3300,Active,0
3301,Paid,0
3302,Paid,0
3303,Default,1
3304,Active,0
3305,Paid,0
3306,Default,1
3307,Active,0
3308,Paid,0
3309,Active,0
3310,Paid,0
3311,Default,1
3312,Active,0
3313,Paid,0
3314,Paid,0
3315,Active,0
3316,Paid,0
3317,Default,1
3318,Active,0
3319,Default,1
3320,Active,0
3321,Active,0
3322,Active,0
3323,Default,1
3324,Paid,0
3325,Active,0
3326,Paid,0
3327,Active,0
3328,Active,0
3329,Paid,0
3330,Paid,0
3331,Active,0
3332,Active,0
3333,Active,0
3334,Active,0
3335,Active,0
3336,Default,1
3337,Active,0
3338,Active,0
3339,Paid,0
3340,Active,0
3341,Paid,0
3342,Active,0
3343,Active,0
3344,Paid,0
3345,Active,0
3346,Active,0
3347,Paid,0
3348,Active,0
3349,Active,0
3350,Active,0
3351,Paid,0
3352,Active,0
3353,Active,0
3354,Active,0
3355,Default,1
3356,Active,0
3357,Paid,0
3358,Paid,0
3359,Paid,0
3360,Paid,0
3361,Active,0
3362,Active,0
3363,Paid,0
3364,Default,1
3365,Paid,0
3366,Active,0
3367,Paid,0
3368,Active,0
3369,Paid,0
3370,Active,0
3371,Active,0
3372,Default,1
3373,Active,0
3374,Active,0
3375,Paid,0
3376,Active,0
3377,Active,0
3378,Paid,0
3379,Active,0
3380,Paid,0
3381,Active,0
3382,Paid,0
3383,Active,0
3384,Active,0
3385,Paid,0
3386,Paid,0
3387,Active,0
3388,Paid,0
3389,Active,0
3390,Paid,0
3391,Default,1
3392,Paid,0
3393,Active,0
3394,Active,0
3395,Active,0
3396,Paid,0
3397,Active,0
3398,Active,0
3399,Default,1
3400,Active,0
3401,Paid,0
3402,Active,0
3403,Active,0
3404,Active,0
3405,Paid,0
3406,Default,1
3407,Paid,0
3408,Paid,0
3409,Paid,0
3410,Default,1
3411,Paid,0
3412,Paid,0
3413,Active,0
3414,Default,1
3415,Default,1
3416,Active,0
3417,Active,0
3418,Paid,0
3419,Paid,0
3420,Active,0
3421,Default,1
3422,Active,0
3423,Paid,0
3424,Active,0
3425,Paid,0
3426,Paid,0
3427,Active,0
3428,Active,0
3429,Active,0
